id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price_2023,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,last_review_date,price_2023_quant
30557920,Great private studio with GRILL*HOT TUB*BACKYARD,148508902,Olga,Brooklyn,Sheepshead Bay,40.5867,-73.94258,Entire home/apt,74,1,259,2023-02-12,5.04,1,83,47,,2023-02-12,0.19205437588914062
30421981,Nolita/SoHo! Location! Views! Elevator! Free Gym!,506779,Claudia,Manhattan,Nolita,40.72199,-73.99374,Entire home/apt,350,30,3,2022-09-29,0.13,2,339,2,,2022-09-29,0.9317666894989198
30423106,Lou's Palace & Retreat 1-so much for so little,228415932,Louann,Queens,Rosedale,40.65602,-73.74246,Private room,56,1,398,2023-03-05,8.6,7,176,129,,2023-03-05,0.0953158754412772
30558081,"Sunlit 2-Bedroom Space For You To Call ""Home""",197975388,Sean,Brooklyn,East Flatbush,40.63914,-73.93046,Entire home/apt,225,1,4,2022-11-13,0.81,1,309,4,,2022-11-13,0.802149744454397
30470947,Cozy and charming room in Queens,140599227,Fanny,Queens,Forest Hills,40.7325,-73.85241,Private room,79,1,2,2022-11-19,0.49,1,365,2,,2022-11-19,0.22024342694557142
30472685,"2 bed apt in  priv house in Bergen Beach, Brooklyn",129525574,Hezla,Brooklyn,Bergen Beach,40.62047,-73.90925,Entire home/apt,130,2,11,2022-12-14,0.22,1,264,9,,2022-12-14,0.5067706412350492
30474972,1 bedroom in newly renovated apartment,67054959,Paola,Manhattan,Harlem,40.82365,-73.94245,Private room,70,1,31,2022-09-27,0.64,1,91,7,,2022-09-27,0.17856578323410086
30559819,Urban Oasis II,2522815,Tricia,Brooklyn,Sunset Park,40.66271,-73.99401,Entire home/apt,200,2,3,2023-01-03,0.08,2,50,1,,2023-01-03,0.7543073923810527
30565107,Walk to New World Mall. #7 Subway Main St.Flushing,110058188,Charles,Queens,Flushing,40.76334,-73.82516,Private room,59,1,82,2023-01-07,1.72,1,89,29,,2023-01-07,0.10890984772643449
30748041,Best Manhattan location & room for the price!,7883985,Clarissa,Manhattan,Upper East Side,40.77195,-73.95726,Private room,99,1,137,2023-02-27,2.69,1,0,41,,2023-02-27,0.3415880710258707
30494093,Sunny garden apartment in historic Brooklyn,115355850,Paget,Brooklyn,Gowanus,40.68429,-73.98656,Entire home/apt,175,5,110,2023-01-24,2.21,1,15,34,,2023-01-24,0.6749565309025766
30749019,Bright airy rooms in Queens close to transport,230108889,Malca,Queens,Kew Gardens Hills,40.7183,-73.81433,Private room,59,30,4,2023-01-19,0.08,2,365,1,,2023-01-19,0.10890984772643449
30498628,comfortable furnished 1-bedroom apartment in HK,140305853,Orel,Manhattan,Hell's Kitchen,40.76849,-73.98946,Entire home/apt,181,3,18,2022-12-28,1.11,1,216,15,,2022-12-28,0.6922387902418462
30501956,"Entire studio, 3 beds w/ Kitchenette, own bath.",139195158,Gina,Queens,Woodside,40.75341,-73.90115,Private room,115,3,58,2023-02-24,1.14,1,185,33,,2023-02-24,0.4266821223457506
30568497,Comfy Haven,229325672,Linda,Manhattan,Upper West Side,40.77622,-73.97905,Entire home/apt,265,5,53,2023-02-04,1.04,1,32,16,,2023-02-04,0.8621634438063123
30570342,5 mins from subway 20 mins to Manhattan 420,26090217,Pavel,Brooklyn,Bushwick,40.69076,-73.90409,Private room,64,1,43,2023-03-05,0.84,1,71,36,,2023-03-05,0.13620317192686654
30570796,Apartment @Posh safe area in NYC (shabby chic),10529251,Eduardo,Manhattan,Upper East Side,40.77728,-73.9609,Entire home/apt,399,1,50,2023-02-20,1.06,3,55,21,,2023-02-20,0.9485220506876021
30756898,"Room in 3BR/2BA Apartment, 4 min > 61 St (7 train)",137358866,Kaz,Queens,Woodside,40.74682,-73.90651,Private room,43,30,15,2023-02-15,0.31,124,307,5,,2023-02-15,0.03382686126771695
30577273,Room in 4BR/1BA APT 5min > 2/3 train 135St station,137358866,Kaz,Manhattan,Harlem,40.81242,-73.94209,Private room,40,30,7,2022-11-01,0.15,124,359,3,,2022-11-01,0.025659939933610834
30578526,Extra large room in Brooklyn - Winter in NYC,229386490,Tj,Brooklyn,Bedford-Stuyvesant,40.68447,-73.92474,Private room,60,3,62,2023-01-08,1.22,4,220,18,,2023-01-08,0.12218768112123926
30764476,Two Bedroom fully furnished - UES (30 days MIN),159598333,Sol,Manhattan,Upper East Side,40.78106,-73.94676,Entire home/apt,99,30,8,2022-09-24,0.19,12,251,2,,2022-09-24,0.3415880710258707
30764990,Lovely spacious 1 BR apartment in Williamsburg,226201658,Vanessa,Brooklyn,Williamsburg,40.7082,-73.9493,Entire home/apt,155,30,21,2023-02-05,0.42,3,38,7,,2023-02-05,0.6115179935718426
30584992,Lovely One Bedroom Apartment,15570509,Helen,Brooklyn,Williamsburg,40.70906,-73.95206,Entire home/apt,146,2,33,2023-02-12,1.61,1,70,22,,2023-02-12,0.5646767479846145
30585315,"Cozy, Artsy 1 bedroom apartment in Williamsburg",16427741,Krystal,Brooklyn,Williamsburg,40.70476,-73.94245,Entire home/apt,110,30,25,2023-02-20,0.49,1,214,4,,2023-02-20,0.40755571947942465
30767659,"3 Full Beds, next to Korea-town, Times Square8",211549023,Studioplus,Manhattan,Midtown,40.74795,-73.98867,Entire home/apt,162,2,105,2023-01-01,2.07,16,326,28,,2023-01-01,0.6347015121976922
30587740,Mogul Hideout - Modern Lifestyle 5 min from JFK,221204634,Faith,Queens,Laurelton,40.6701,-73.7433,Entire home/apt,95,30,86,2023-02-19,1.67,2,176,16,,2023-02-19,0.31777227461931606
30769129,3 DOLLAR BILL SLEEPOVER🚀,121434641,Camilla,Brooklyn,Williamsburg,40.70723,-73.93902,Entire home/apt,279,1,70,2023-02-19,1.36,1,243,27,,2023-02-19,0.8761789346119395
30773558,Manhattan  renovated flat near Central Park.,191469946,Emmanuel,Manhattan,East Harlem,40.79441,-73.93929,Entire home/apt,179,1,188,2023-02-24,3.67,1,80,53,,2023-02-24,0.6833342114969176
30786156,Brownstone Garden Apartment Brooklyn,105154396,Goenuel,Brooklyn,Bedford-Stuyvesant,40.68987,-73.95308,Entire home/apt,203,30,157,2023-02-27,3.06,1,172,46,,2023-02-27,0.7595236840718689
30511114,Room w/ private bath in 4BR/2BA Astoria N/W 30 Ave,137358866,Kaz,Queens,Astoria,40.767,-73.92245,Private room,66,30,5,2022-12-16,0.12,124,322,3,,2022-12-16,0.15295853311554877
30511301,Sunny Apartment in Williamsburg (1000sqf),13888249,Omer,Brooklyn,Williamsburg,40.70719,-73.95392,Entire home/apt,179,30,28,2022-10-23,0.55,1,16,2,,2022-10-23,0.6833342114969176
30512304,Sleeps 4 Columbia University 2 Bedroom Apt,5735865,Usquire,Manhattan,Washington Heights,40.85344,-73.92773,Entire home/apt,65,4,54,2023-01-04,1.05,7,175,15,,2023-01-04,0.14942831550661256
30514043,Room in 3BR1BA Brooklyn Apt mins to Halsey St Sta.,137358866,Kaz,Brooklyn,Bushwick,40.69271,-73.91299,Private room,37,30,5,2022-10-01,0.12,124,303,2,,2022-10-01,0.01538542599715475
30588468,Brooklyn Artist’s Loft,123527938,Victor,Brooklyn,Williamsburg,40.70467,-73.93659,Private room,75,28,9,2023-02-22,0.28,5,119,8,,2023-02-22,0.2058591074345329
30588700,1Br + Balcony in Prime Williamsburg - City view,92612757,Avihay,Brooklyn,Williamsburg,40.71712,-73.95227,Entire home/apt,135,3,7,2022-12-11,0.14,1,38,5,,2022-12-11,0.5263185626218452
30793033,Private One Bedroom Apartment,230378560,Ta,Queens,Briarwood,40.71421,-73.81859,Entire home/apt,69,3,58,2023-01-03,1.13,1,199,18,,2023-01-03,0.16560408872964855
30590831,A#Flushing luxury suite in basement with window,228879817,Cindy,Queens,Flushing,40.7438,-73.83351,Private room,75,1,20,2022-11-29,0.5,7,294,8,,2022-11-29,0.2058591074345329
30591478,NYC Blue Bungalow-Flex Chk In Times,228263278,475,Manhattan,Harlem,40.82364,-73.94692,Private room,120,3,13,2022-10-11,0.31,5,180,9,,2022-10-11,0.4565045576690026
30592244,The NYC Quick Stay- Flexible Check-In,228263278,475,Manhattan,Harlem,40.82462,-73.9477,Private room,85,3,21,2022-12-07,0.41,5,178,10,,2022-12-07,0.2594446493492808
30593915,203#Flushing downtown luxury suite,228879817,Cindy,Queens,Flushing,40.74379,-73.83336,Private room,73,1,90,2023-02-22,1.77,7,336,29,,2023-02-22,0.1896833342114969
30594172,204#Flushing downtown large single room,228879817,Cindy,Queens,Flushing,40.74371,-73.83437,Private room,64,1,84,2023-02-05,1.64,7,362,41,,2023-02-05,0.13620317192686654
30527994,Cozy bedroom 15 minutes from the airports,25149936,Chantell,Queens,Queens Village,40.72669219970703,-73.75276184082031,Private room,71,1,9,2023-02-13,1.81,1,356,9,,2023-02-13,0.18230676010327204
30662063,Margaret's Place | Studio Apartment,225122879,Margaret,Brooklyn,Park Slope,40.67108,-73.97222,Entire home/apt,182,4,156,2023-02-28,3.03,1,106,39,,2023-02-28,0.69376679487855
30530044,Cozy standard room,112546119,Sonia,Brooklyn,Brownsville,40.65931,-73.9175,Private room,70,1,2,2022-10-19,0.41,3,365,2,,2022-10-19,0.17856578323410086
30531246,"Luxury Apt, 1 BR, Stainless Steel Appliances",226201658,Vanessa,Brooklyn,Williamsburg,40.70747,-73.94856,Entire home/apt,193,30,27,2023-01-23,0.55,3,38,6,,2023-01-23,0.7205332209283946
30533385,Lovely One Bedroom Apartment,204326,Tiffany,Brooklyn,Bedford-Stuyvesant,40.68477,-73.93692,Entire home/apt,47,90,8,2022-10-30,0.37,1,1,3,,2022-10-30,0.0494230465251067
30677434,Private ROOM & Private BATH,21376704,Claudia And Luis,Queens,Flushing,40.72961,-73.80862,Private room,80,3,42,2023-01-05,0.82,1,78,7,,2023-01-05,0.23278360292955372
30681498,Entire Private Studio! Newly renovated! 中文-2,157337532,Henry,Queens,College Point,40.77863,-73.84283,Entire home/apt,105,2,138,2023-01-22,2.7,4,80,34,,2023-01-22,0.3806312239844038
30534219,Modern minimalist room in Prospect Heights,13486673,David,Brooklyn,Prospect Heights,40.67742,-73.97145,Private room,75,3,12,2023-01-01,2.42,3,32,12,,2023-01-01,0.2058591074345329
30685870,Wendy's Medium Bedroom New York Homestay,12387523,Wendy,Brooklyn,Bedford-Stuyvesant,40.67974,-73.94275,Private room,64,2,69,2023-02-18,1.59,2,331,41,,2023-02-18,0.13620317192686654
30537134,202#Flushing downtown  luxury suite,228879817,Cindy,Queens,Flushing,40.74289,-73.83475,Private room,73,1,93,2023-02-28,1.8,7,336,48,,2023-02-28,0.1896833342114969
30686973,Tranquil oasis in the fast pace of NYC,229695499,Linda,Manhattan,Lower East Side,40.71695,-73.98357,Private room,170,1,52,2023-01-22,1.07,2,64,21,,2023-01-22,0.6594657252753043
30822815,NYC cozy studio,193490396,Luping,Manhattan,Roosevelt Island,40.75923,-73.95378,Entire home/apt,160,30,44,2022-12-02,0.86,1,321,2,,2022-12-02,0.6306970862532273
30691484,Luxury in Brooklyn,219449657,Franklyn,Brooklyn,Bushwick,40.68209,-73.90553,Entire home/apt,127,3,140,2023-01-22,2.74,1,34,36,,2023-01-22,0.4876969281837821
30824853,Stunning apartment heart of Williamsburg 2bd/2ba,5503926,Giancarlo,Brooklyn,Williamsburg,40.71389,-73.96201,Entire home/apt,403,3,139,2023-03-05,2.71,1,222,43,,2023-03-05,0.952737235892302
30826725,Cool Vibes,20780113,Ace,Brooklyn,Canarsie,40.62999,-73.90772,Entire home/apt,199,2,114,2023-02-19,2.31,1,365,33,,2023-02-19,0.7386585173086042
30932236,Large 1920s Home W/Parking | 25 mins from Midtown.,29854797,Michael,Bronx,Claremont Village,40.83972,-73.91056,Entire home/apt,250,2,66,2023-02-01,1.3,1,316,7,,2023-02-01,0.8493598187470361
30851304,♥️🏆🦜TwiceAsBetterHome Inn 1BR3GUESTS JFK7-LGA15 MIN,227872371,Better Home,Queens,Springfield Gardens,40.66351622611748,-73.76941141390496,Entire home/apt,90,1,427,2023-03-05,8.37,3,311,106,,2023-03-05,0.29269192265135147
30699302,Corona-Safe Prime Williamsburg / Bedford Apt,81347848,Kobi,Brooklyn,Williamsburg,40.71289,-73.96322,Entire home/apt,69,5,3,2022-09-13,0.07,1,112,1,,2022-09-13,0.16560408872964855
30700892,MILES DAVIS BIG BEAUTIFUL BEDROOM,203982404,Armande,Manhattan,East Harlem,40.8084,-73.94071,Private room,70,30,40,2022-10-31,0.78,6,180,2,,2022-10-31,0.17856578323410086
30937756,Sonder at The Nash | One-Bedroom Apartment,219517861,Sonder (NYC),Manhattan,Murray Hill,40.74915,-73.97562,Entire home/apt,273,2,17,2022-09-09,0.35,76,261,1,,2022-09-09,0.8684335317983034
30705353,Modern Brownstone 1bd Apt with Sunny Garden,229836139,Steve,Brooklyn,Bedford-Stuyvesant,40.68783,-73.95501,Entire home/apt,143,6,95,2022-12-27,1.89,1,25,15,,2022-12-27,0.5527688497813372
30856398,Private Room in Beautiful Clinton Hill,62966059,Stephanie,Brooklyn,Clinton Hill,40.68442735901731,-73.96426323191972,Private room,54,2,4,2023-03-01,4,1,65,4,,2023-03-01,0.08056272722482744
30857261,"Bright and airy close transport, left side",230108889,Malca,Queens,Kew Gardens Hills,40.71832,-73.81386,Private room,59,30,16,2022-10-01,0.31,2,179,3,,2022-10-01,0.10890984772643449
30716128,Room in 4BR1BA Sunnyside APT 10mins> 40 St Station,137358866,Kaz,Queens,Sunnyside,40.73757,-73.92335,Private room,51,30,6,2022-12-13,0.14,124,344,3,,2022-12-13,0.07007745402813637
30717086,Paradise in NYC,141931484,Xie,Brooklyn,Flatlands,40.62804,-73.9303,Private room,46,3,27,2023-01-22,0.53,5,345,9,,2023-01-22,0.04668317614205174
30718403,Local Paradise,141931484,Xie,Brooklyn,Flatlands,40.62783,-73.92838,Private room,54,3,77,2023-02-18,1.5,5,332,21,,2023-02-18,0.08056272722482744
30965275,Basement in a Gorgeous Brooklyn Brownstone,231370569,Sharyn,Brooklyn,Bedford-Stuyvesant,40.68868,-73.94167,Private room,50,5,114,2023-02-22,2.28,1,181,36,,2023-02-22,0.06723220401496391
30721883,Room in 4BR/2BA 3mins walk to N/W 30th Ave Station,137358866,Kaz,Queens,Astoria,40.7661,-73.92465,Private room,56,30,5,2023-01-21,0.27,124,288,4,,2023-01-21,0.0953158754412772
30905264,Williamsburg Urban Haven,230961710,Yana,Brooklyn,Williamsburg,40.71427,-73.95424,Entire home/apt,173,30,172,2023-02-03,3.39,1,280,45,,2023-02-03,0.6637862901101217
30722858,Room in 4BR1BA Sunnyside 6-min from 52 St Sta. (7),137358866,Kaz,Queens,Sunnyside,40.74929,-73.91345,Private room,44,30,4,2023-02-28,0.19,124,339,3,,2023-02-28,0.036092523315243166
30733474,Flex Chk-In  The NYC Quick Stay,228263278,475,Manhattan,Harlem,40.82462,-73.9477,Private room,85,3,37,2023-01-02,0.76,5,180,18,,2023-01-02,0.2594446493492808
30978824,Bushwick nook/Private Bathroom,22010249,Jose,Brooklyn,Bushwick,40.69216,-73.91093,Private room,78,1,80,2023-02-19,1.57,2,43,24,,2023-02-19,0.21413140839875652
30980594,A GEM IN NOHO,28720717,Albert,Manhattan,East Village,40.724,-73.98282,Entire home/apt,299,30,23,2022-11-06,0.46,3,187,4,,2022-11-06,0.8944096106222668
30981877,The NYC Adventure - Monthly Comforts,231474021,Cyn,Manhattan,East Harlem,40.78582,-73.94878,Private room,65,30,9,2022-11-16,0.19,1,276,2,,2022-11-16,0.14942831550661256
30998033,A beautiful huge quiet Brooklyn apartment.,231503052,Jack,Brooklyn,Sheepshead Bay,40.60193,-73.94901,Entire home/apt,179,3,80,2023-01-13,1.58,1,147,27,,2023-01-13,0.6833342114969176
30999134,Private Room in a Neo Hippie Art Apartment!,231192888,Kevin,Brooklyn,Bedford-Stuyvesant,40.69707,-73.94505,Private room,50,3,78,2023-02-27,1.53,1,99,24,,2023-02-27,0.06723220401496391
31090222,JFK Airport Cozy Bedroom for Travel Room 1,232251881,Lakshmee,Queens,Springfield Gardens,40.66666,-73.78418,Private room,78,1,322,2023-02-19,6.32,10,26,58,,2023-02-19,0.21413140839875652
31223352,2 Bedroom+Office 1+1/2 Baths PrivateBackyard,233534153,Luba,Brooklyn,Sheepshead Bay,40.59521,-73.94379,Entire home/apt,175,30,22,2023-02-24,0.45,1,276,5,,2023-02-24,0.6749565309025766
31001961,Luxury Studio style room in Manhattan Brownstone,42676520,Andrew,Manhattan,Harlem,40.80689,-73.94827,Private room,97,30,234,2023-02-25,4.58,3,122,65,,2023-02-25,0.32472733020707095
31224193,Cozy Place 2 BEDROOMS with living room,112546119,Sonia,Brooklyn,East Flatbush,40.65972,-73.91933,Private room,170,3,2,2022-10-10,0.13,3,90,1,,2022-10-10,0.6594657252753043
31224224,"Cozy private room with apartment to share.


Preferable for Thursdays-Mondays. Or 31 days",162933359,Marie,Manhattan,Harlem,40.82283,-73.93812,Private room,85,1,46,2023-01-02,0.92,1,74,4,,2023-01-02,0.2594446493492808
31002659,"Best of NYC! Location and Lux Apt 1 Bed 
& SofaBed",139479838,Sherry,Manhattan,Chelsea,40.75142,-73.99457,Entire home/apt,145,30,52,2022-12-06,1.05,1,167,5,,2022-12-06,0.5617788081563834
31231904,Serenity - home away from home,203981093,Sunshine,Brooklyn,Bushwick,40.68566,-73.91521,Entire home/apt,150,30,37,2022-12-01,0.75,1,180,2,,2022-12-01,0.5972917435059802
31025081,Gorgeous NYC Hideout 20min to Times Square,87833104,Konni,Queens,Sunnyside,40.7409,-73.92407,Entire home/apt,98,4,18,2023-01-22,0.36,1,0,7,,2023-01-22,0.3295747931924759
31026330,Presence Balcony Bedroom,927028,Tony,Manhattan,Chelsea,40.74572,-74.00344,Private room,76,3,17,2023-01-28,0.34,2,0,6,,2023-01-28,0.2090731861531166
31036861,1400 square foot 3 bedroom/2bath entire Apt!,908906,Jessie,Manhattan,Chinatown,40.71642,-73.99003,Entire home/apt,435,7,4,2023-01-02,0.08,2,0,2,,2023-01-02,0.9575320090626482
31236046,The Princess,233665357,Sandra,Bronx,Pelham Gardens,40.86814,-73.8449,Entire home/apt,89,30,17,2022-10-27,0.34,1,187,6,,2022-10-27,0.27741187628431424
31099533,Central Light Filled Studio,202478509,Yana,Manhattan,Hell's Kitchen,40.76241,-73.99435,Entire home/apt,160,7,6,2022-11-13,0.12,1,159,3,,2022-11-13,0.6306970862532273
31237303,Worldclass Casa - Sun Rm w/AC- 5 min to JFK,115136074,Tina,Queens,Springfield Gardens,40.6908,-73.747,Private room,87,2,14,2022-10-30,0.28,2,76,3,,2022-10-30,0.2660308762316244
31110349,Astoria Entire apartment,196915362,Katy,Queens,Ditmars Steinway,40.77182,-73.91788,Entire home/apt,105,30,12,2022-10-31,0.24,2,45,4,,2022-10-31,0.3806312239844038
31119799,One room/share  bath & kitchen IN 3 Bedrooms unit.,33500990,Chian-TiLung,Staten Island,St. George,40.64024,-74.08538,Private room,50,3,7,2023-01-07,0.49,3,365,6,,2023-01-07,0.06723220401496391
31120226,Sundrenched East Village Apartment,15687009,Chad,Manhattan,East Village,40.72563,-73.97505,Entire home/apt,85,30,60,2022-10-31,1.2,2,127,2,,2022-10-31,0.2594446493492808
31249784,JFK Airport Private Room with Bathroom Room 7,232251881,Lakshmee,Queens,Jamaica,40.66794,-73.78502,Private room,89,1,320,2023-02-16,6.31,10,88,55,,2023-02-16,0.27741187628431424
31121209,Industrialized in the City (for 1 guest),37401126,Leah,Brooklyn,East Flatbush,40.64149,-73.93961,Private room,45,1,132,2023-03-04,2.68,4,351,56,,2023-03-04,0.04336371779335055
31121213,Studio with Historic Charm in South Harlem,8630543,Olga,Manhattan,Harlem,40.80488,-73.94882,Entire home/apt,96,30,54,2023-02-05,1.1,2,80,3,,2023-02-05,0.322198219084251
31255471,STYLISH 2 BEDROOM APT RIGHT ON CENTRAL PARK WEST,9293730,Inna,Manhattan,Upper West Side,40.795319,-73.962914,Entire home/apt,115,30,16,2022-12-18,0.33,38,295,5,,2022-12-18,0.4266821223457506
31123611,JFK Airport Great place to stay 6 min away Room 3,232251881,Lakshmee,Queens,Jamaica,40.6683,-73.78371,Private room,50,1,300,2023-03-02,5.87,10,0,88,,2023-03-02,0.06723220401496391
31262833,Centrally located Midtown Apt with Private Patio,1879438,Dejon,Manhattan,Hell's Kitchen,40.76083,-73.99327,Entire home/apt,225,2,25,2022-12-26,0.52,1,0,1,,2022-12-26,0.802149744454397
31126424,A Girls Only Bohemian style living room!,176899233,Vicky,Brooklyn,Kensington,40.64068,-73.97023,Shared room,35,7,16,2023-01-28,0.33,2,54,11,,2023-01-28,0.011328310237631065
31265925,Upper Manhattan Brownstone | Ask About Discount!,229494802,Toni,Manhattan,Washington Heights,40.83645931923693,-73.94580988439718,Entire home/apt,742,3,23,2023-02-26,0.46,1,334,1,,2023-02-26,0.9860371990094314
31127529,Clean and Cozy Room 2 in Brooklyn,231150375,Olabimpe,Brooklyn,Bedford-Stuyvesant,40.68932,-73.93082,Private room,46,30,38,2022-10-29,0.77,3,300,2,,2022-10-29,0.04668317614205174
31267560,JFK SHARED Space 6 min away From JFK,232251881,Lakshmee,Queens,Jamaica,40.6685,-73.78308,Shared room,35,1,284,2023-02-03,5.61,10,362,53,,2023-02-03,0.011328310237631065
31129115,Luxurious Boutique Studio Red Hook Brooklyn,1499484,Tom,Brooklyn,Red Hook,40.67791,-74.01346,Entire home/apt,157,1,280,2023-02-17,5.56,2,295,77,,2023-02-17,0.61626007692713
31058918,"Dvine Home,  5 Minutes from JFK",227919091,Flyn,Queens,Jamaica,40.67611,-73.79704,Entire home/apt,79,2,194,2023-01-22,3.83,2,9,59,,2023-01-22,0.22024342694557142
31277426,Airy & Bright Three Bedroom Apt steps from Subway,29582232,Lee And Teri,Brooklyn,Flatbush,40.641239166259766,-73.96507263183594,Entire home/apt,207,3,177,2023-02-23,3.68,5,105,53,,2023-02-23,0.7653722535433901
31059670,New Upscale Duplex w/Private 590 sq ft Backyard,232017729,Zeta,Brooklyn,Bushwick,40.69529,-73.93189,Entire home/apt,136,2,159,2023-02-25,3.12,1,18,61,,2023-02-25,0.5298487802307814
31287498,Cozy Clean 1B1B 10min to LGA/Flushing,234147066,Layla,Queens,College Point,40.78103,-73.84053,Entire home/apt,91,4,77,2023-01-03,1.56,1,293,15,,2023-01-03,0.2968017282259339
31141189,Watson’s Loft,3744921,Brandon,Queens,Forest Hills,40.72141,-73.85509,Private room,50,1,57,2022-09-10,1.12,1,255,13,,2022-09-10,0.06723220401496391
31141316,2-Attached Rooms w/ Home Office in a Private House,3179968,Tony,Queens,Sunnyside,40.74138,-73.92617,Private room,75,2,6,2023-01-02,1.91,4,99,6,,2023-01-02,0.2058591074345329
31290477,Spacious Modern Production Studio Williamsburg,231691559,Jeanette,Brooklyn,Williamsburg,40.71282,-73.93558,Entire home/apt,388,1,23,2022-12-29,0.46,1,360,3,,2022-12-29,0.9434111386269034
